Audit_Hash_ID,Enterprise_Client,Infrastructure_Layer,Threat_Classification,Traffic_Volume_GB,Neural_Threat_Index,Breach_Compliance_Flag
SEC_MD5_005882,Meta Platforms,Distributed Core Database,Vector Injection,11.117,52.51,0
SEC_MD5_005883,Amazon Web Services,API Gateway Endpoint,Zero-Day Vulnerability,35.561,99.22,1
SEC_MD5_005884,Microsoft Corp.,IAM Authentication Layer,Zero-Day Vulnerability,6.301,25.39,0
SEC_MD5_005885,Apple Inc.,Edge Computing Node,Zero-Day Vulnerability,31.715,100.0,1
SEC_MD5_005886,Microsoft Corp.,Edge Computing Node,Zero-Day Vulnerability,9.415,58.5,0
SEC_MD5_005887,Meta Platforms,IAM Authentication Layer,Zero-Day Vulnerability,7.777,38.42,0
SEC_MD5_005888,Meta Platforms,API Gateway Endpoint,Vector Injection,14.109,61.5,0
SEC_MD5_005889,Meta Platforms,Distributed Core Database,Token Hijacking,23.694,74.71,1
SEC_MD5_005890,Alphabet Inc.,IAM Authentication Layer,Zero-Day Vulnerability,15.383,57.87,0
SEC_MD5_005891,Amazon Web Services,Edge Computing Node,Zero-Day Vulnerability,5.965,83.46,1
SEC_MD5_005892,Apple Inc.,Edge Computing Node,Token Hijacking,38.642,100.0,1
SEC_MD5_005893,Apple Inc.,IAM Authentication Layer,Zero-Day Vulnerability,13.99,55.92,0
SEC_MD5_005894,Alphabet Inc.,Edge Computing Node,Exfiltration Attempt,8.403,56.81,0
SEC_MD5_005895,Meta Platforms,Distributed Core Database,Vector Injection,20.257,82.47,1
SEC_MD5_005896,Meta Platforms,API Gateway Endpoint,Vector Injection,9.924,48.13,0
SEC_MD5_005897,Microsoft Corp.,Distributed Core Database,Zero-Day Vulnerability,28.305,75.06,1
SEC_MD5_005898,Meta Platforms,Edge Computing Node,Vector Injection,6.856,55.33,0
SEC_MD5_005899,Amazon Web Services,Edge Computing Node,Vector Injection,5.393,55.37,0
SEC_MD5_005900,Microsoft Corp.,API Gateway Endpoint,Vector Injection,20.289,75.05,1
SEC_MD5_005901,Microsoft Corp.,IAM Authentication Layer,Vector Injection,12.941,50.61,0
SEC_MD5_005902,Microsoft Corp.,Edge Computing Node,Token Hijacking,15.216,72.06,0
SEC_MD5_005903,Microsoft Corp.,Distributed Core Database,Vector Injection,10.029,45.04,0
SEC_MD5_005904,Apple Inc.,API Gateway Endpoint,Vector Injection,20.72,96.42,1
SEC_MD5_005905,Amazon Web Services,IAM Authentication Layer,Token Hijacking,3.991,44.2,0
SEC_MD5_005906,Alphabet Inc.,IAM Authentication Layer,Zero-Day Vulnerability,27.681,83.57,1
SEC_MD5_005907,Alphabet Inc.,Edge Computing Node,Zero-Day Vulnerability,12.233,61.27,0
SEC_MD5_005908,Apple Inc.,Distributed Core Database,Token Hijacking,9.705,37.72,0
SEC_MD5_005909,Amazon Web Services,IAM Authentication Layer,Exfiltration Attempt,13.64,66.97,0
SEC_MD5_005910,Meta Platforms,IAM Authentication Layer,Exfiltration Attempt,3.994,31.69,0
SEC_MD5_005911,Apple Inc.,Edge Computing Node,Token Hijacking,13.638,76.47,1
SEC_MD5_005912,Meta Platforms,IAM Authentication Layer,Token Hijacking,3.573,30.63,0
SEC_MD5_005913,Apple Inc.,Distributed Core Database,Zero-Day Vulnerability,8.1,50.59,0
SEC_MD5_005914,Microsoft Corp.,Edge Computing Node,Token Hijacking,13.561,59.28,0
SEC_MD5_005915,Microsoft Corp.,API Gateway Endpoint,Vector Injection,12.277,49.31,0
SEC_MD5_005916,Alphabet Inc.,Distributed Core Database,Token Hijacking,18.436,60.37,0
SEC_MD5_005917,Microsoft Corp.,API Gateway Endpoint,Exfiltration Attempt,17.421,61.67,0
SEC_MD5_005918,Microsoft Corp.,Edge Computing Node,Token Hijacking,51.11,100.0,1
SEC_MD5_005919,Alphabet Inc.,IAM Authentication Layer,Exfiltration Attempt,30.923,86.2,1
SEC_MD5_005920,Meta Platforms,Distributed Core Database,Zero-Day Vulnerability,5.782,39.9,0
SEC_MD5_005921,Apple Inc.,API Gateway Endpoint,Zero-Day Vulnerability,4.938,29.34,0
SEC_MD5_005922,Apple Inc.,IAM Authentication Layer,Zero-Day Vulnerability,19.043,50.81,0
SEC_MD5_005923,Alphabet Inc.,API Gateway Endpoint,Token Hijacking,5.56,32.58,0
SEC_MD5_005924,Apple Inc.,Distributed Core Database,Exfiltration Attempt,7.874,60.12,0
SEC_MD5_005925,Meta Platforms,Distributed Core Database,Token Hijacking,16.276,73.25,1
SEC_MD5_005926,Microsoft Corp.,Distributed Core Database,Zero-Day Vulnerability,25.198,100.0,1
SEC_MD5_005927,Amazon Web Services,Distributed Core Database,Token Hijacking,12.288,34.6,0
SEC_MD5_005928,Alphabet Inc.,Edge Computing Node,Token Hijacking,10.108,43.46,0
SEC_MD5_005929,Meta Platforms,Distributed Core Database,Token Hijacking,10.33,37.71,0
SEC_MD5_005930,Meta Platforms,Edge Computing Node,Token Hijacking,29.178,91.82,1
SEC_MD5_005931,Apple Inc.,API Gateway Endpoint,Zero-Day Vulnerability,22.181,69.59,0
SEC_MD5_005932,Alphabet Inc.,IAM Authentication Layer,Vector Injection,14.614,46.3,0
SEC_MD5_005933,Amazon Web Services,IAM Authentication Layer,Token Hijacking,21.982,70.91,0
SEC_MD5_005934,Amazon Web Services,API Gateway Endpoint,Vector Injection,22.055,80.6,1
SEC_MD5_005935,Microsoft Corp.,IAM Authentication Layer,Vector Injection,15.841,52.81,0
SEC_MD5_005936,Meta Platforms,IAM Authentication Layer,Zero-Day Vulnerability,12.609,46.86,0
SEC_MD5_005937,Alphabet Inc.,Edge Computing Node,Exfiltration Attempt,18.436,90.6,1
SEC_MD5_005938,Alphabet Inc.,API Gateway Endpoint,Zero-Day Vulnerability,44.486,100.0,1
SEC_MD5_005939,Amazon Web Services,Edge Computing Node,Token Hijacking,23.33,83.23,1
SEC_MD5_005940,Meta Platforms,Edge Computing Node,Token Hijacking,20.539,78.02,1
SEC_MD5_005941,Alphabet Inc.,Edge Computing Node,Vector Injection,77.487,100.0,1
SEC_MD5_005942,Apple Inc.,Distributed Core Database,Vector Injection,3.084,42.05,0
SEC_MD5_005943,Amazon Web Services,IAM Authentication Layer,Vector Injection,16.002,65.08,0
SEC_MD5_005944,Alphabet Inc.,API Gateway Endpoint,Zero-Day Vulnerability,15.163,57.34,0
SEC_MD5_005945,Apple Inc.,IAM Authentication Layer,Vector Injection,8.698,38.37,0
SEC_MD5_005946,Meta Platforms,API Gateway Endpoint,Exfiltration Attempt,3.497,29.01,0
SEC_MD5_005947,Apple Inc.,API Gateway Endpoint,Vector Injection,15.272,46.16,0
SEC_MD5_005948,Microsoft Corp.,Distributed Core Database,Exfiltration Attempt,8.226,40.39,0
SEC_MD5_005949,Alphabet Inc.,IAM Authentication Layer,Zero-Day Vulnerability,6.392,35.4,0
SEC_MD5_005950,Apple Inc.,IAM Authentication Layer,Token Hijacking,32.589,85.12,1
SEC_MD5_005951,Alphabet Inc.,IAM Authentication Layer,Token Hijacking,12.565,71.77,0
SEC_MD5_005952,Meta Platforms,API Gateway Endpoint,Vector Injection,4.275,46.09,0
SEC_MD5_005953,Amazon Web Services,IAM Authentication Layer,Exfiltration Attempt,17.102,62.36,0
SEC_MD5_005954,Meta Platforms,IAM Authentication Layer,Exfiltration Attempt,8.208,60.69,0
SEC_MD5_005955,Amazon Web Services,IAM Authentication Layer,Zero-Day Vulnerability,5.469,43.27,0
SEC_MD5_005956,Amazon Web Services,Distributed Core Database,Token Hijacking,8.993,62.65,0
SEC_MD5_005957,Amazon Web Services,API Gateway Endpoint,Token Hijacking,27.815,77.28,1
SEC_MD5_005958,Microsoft Corp.,Distributed Core Database,Zero-Day Vulnerability,6.163,41.26,0
SEC_MD5_005959,Alphabet Inc.,IAM Authentication Layer,Vector Injection,13.698,73.05,1
SEC_MD5_005960,Apple Inc.,Distributed Core Database,Zero-Day Vulnerability,13.746,45.42,0
SEC_MD5_005961,Alphabet Inc.,Edge Computing Node,Vector Injection,14.371,79.93,1
SEC_MD5_005962,Meta Platforms,Distributed Core Database,Vector Injection,29.573,76.2,1
SEC_MD5_005963,Amazon Web Services,API Gateway Endpoint,Vector Injection,6.056,45.59,0
SEC_MD5_005964,Apple Inc.,IAM Authentication Layer,Vector Injection,19.142,73.17,1
SEC_MD5_005965,Amazon Web Services,Edge Computing Node,Exfiltration Attempt,23.887,79.39,1
SEC_MD5_005966,Apple Inc.,IAM Authentication Layer,Zero-Day Vulnerability,5.989,45.79,0
SEC_MD5_005967,Amazon Web Services,IAM Authentication Layer,Vector Injection,14.146,65.82,0
SEC_MD5_005968,Alphabet Inc.,API Gateway Endpoint,Exfiltration Attempt,15.379,60.22,0
SEC_MD5_005969,Amazon Web Services,Distributed Core Database,Zero-Day Vulnerability,13.075,40.87,0
SEC_MD5_005970,Microsoft Corp.,API Gateway Endpoint,Token Hijacking,51.54,100.0,1
SEC_MD5_005971,Amazon Web Services,API Gateway Endpoint,Token Hijacking,8.514,42.15,0
SEC_MD5_005972,Amazon Web Services,Distributed Core Database,Vector Injection,8.411,33.34,0
SEC_MD5_005973,Alphabet Inc.,Distributed Core Database,Zero-Day Vulnerability,6.282,64.72,0
SEC_MD5_005974,Microsoft Corp.,IAM Authentication Layer,Exfiltration Attempt,15.241,66.15,0
SEC_MD5_005975,Amazon Web Services,IAM Authentication Layer,Token Hijacking,11.345,45.46,0
SEC_MD5_005976,Amazon Web Services,Distributed Core Database,Token Hijacking,9.414,28.32,0
SEC_MD5_005977,Microsoft Corp.,API Gateway Endpoint,Token Hijacking,42.647,100.0,1
SEC_MD5_005978,Apple Inc.,API Gateway Endpoint,Token Hijacking,10.177,68.42,0
SEC_MD5_005979,Amazon Web Services,Distributed Core Database,Vector Injection,10.197,50.56,0
SEC_MD5_005980,Alphabet Inc.,IAM Authentication Layer,Exfiltration Attempt,4.594,27.65,0
SEC_MD5_005981,Microsoft Corp.,Edge Computing Node,Zero-Day Vulnerability,22.853,78.62,1
SEC_MD5_005982,Microsoft Corp.,IAM Authentication Layer,Vector Injection,24.703,82.69,1
SEC_MD5_005983,Alphabet Inc.,Distributed Core Database,Zero-Day Vulnerability,32.507,77.26,1
SEC_MD5_005984,Apple Inc.,Edge Computing Node,Token Hijacking,10.176,54.29,0
SEC_MD5_005985,Amazon Web Services,Distributed Core Database,Token Hijacking,5.732,41.5,0
SEC_MD5_005986,Microsoft Corp.,API Gateway Endpoint,Vector Injection,19.95,54.89,0
SEC_MD5_005987,Amazon Web Services,API Gateway Endpoint,Zero-Day Vulnerability,9.669,54.03,0
SEC_MD5_005988,Alphabet Inc.,Edge Computing Node,Zero-Day Vulnerability,16.846,69.33,0
SEC_MD5_005989,Amazon Web Services,API Gateway Endpoint,Vector Injection,8.257,48.12,0
SEC_MD5_005990,Meta Platforms,API Gateway Endpoint,Exfiltration Attempt,17.226,64.76,0
SEC_MD5_005991,Microsoft Corp.,Edge Computing Node,Vector Injection,15.738,69.03,0
SEC_MD5_005992,Meta Platforms,API Gateway Endpoint,Vector Injection,13.391,59.91,0
SEC_MD5_005993,Microsoft Corp.,IAM Authentication Layer,Exfiltration Attempt,11.019,56.88,0
SEC_MD5_005994,Amazon Web Services,Distributed Core Database,Zero-Day Vulnerability,29.852,92.63,1
SEC_MD5_005995,Meta Platforms,Edge Computing Node,Vector Injection,19.315,70.85,0
SEC_MD5_005996,Amazon Web Services,IAM Authentication Layer,Exfiltration Attempt,12.156,43.6,0
SEC_MD5_005997,Microsoft Corp.,Distributed Core Database,Exfiltration Attempt,81.274,100.0,1
SEC_MD5_005998,Amazon Web Services,Edge Computing Node,Exfiltration Attempt,21.215,95.89,1
SEC_MD5_005999,Alphabet Inc.,Edge Computing Node,Token Hijacking,18.526,67.75,0
SEC_MD5_006000,Microsoft Corp.,Distributed Core Database,Vector Injection,12.993,63.01,0
SEC_MD5_006001,Alphabet Inc.,API Gateway Endpoint,Token Hijacking,9.729,44.3,0
SEC_MD5_006002,Amazon Web Services,Edge Computing Node,Token Hijacking,7.078,66.77,0
SEC_MD5_006003,Apple Inc.,IAM Authentication Layer,Zero-Day Vulnerability,26.903,65.6,0
SEC_MD5_006004,Alphabet Inc.,API Gateway Endpoint,Vector Injection,8.746,50.03,0
SEC_MD5_006005,Amazon Web Services,API Gateway Endpoint,Exfiltration Attempt,8.589,33.27,0
SEC_MD5_006006,Meta Platforms,IAM Authentication Layer,Token Hijacking,30.711,77.97,1
SEC_MD5_006007,Meta Platforms,IAM Authentication Layer,Exfiltration Attempt,5.594,52.84,0
SEC_MD5_006008,Amazon Web Services,IAM Authentication Layer,Vector Injection,11.314,49.56,0
SEC_MD5_006009,Microsoft Corp.,Edge Computing Node,Zero-Day Vulnerability,15.472,69.73,0
SEC_MD5_006010,Microsoft Corp.,Edge Computing Node,Vector Injection,6.0,48.56,0
SEC_MD5_006011,Apple Inc.,API Gateway Endpoint,Zero-Day Vulnerability,23.74,66.16,0
SEC_MD5_006012,Amazon Web Services,Edge Computing Node,Zero-Day Vulnerability,39.246,96.56,1
SEC_MD5_006013,Meta Platforms,API Gateway Endpoint,Vector Injection,4.857,33.87,0
SEC_MD5_006014,Apple Inc.,IAM Authentication Layer,Exfiltration Attempt,33.56,90.14,1
SEC_MD5_006015,Alphabet Inc.,Distributed Core Database,Zero-Day Vulnerability,23.377,63.08,0
SEC_MD5_006016,Amazon Web Services,API Gateway Endpoint,Zero-Day Vulnerability,12.349,56.67,0
SEC_MD5_006017,Alphabet Inc.,Distributed Core Database,Zero-Day Vulnerability,11.114,63.51,0
SEC_MD5_006018,Apple Inc.,API Gateway Endpoint,Zero-Day Vulnerability,41.918,100.0,1
SEC_MD5_006019,Alphabet Inc.,Distributed Core Database,Zero-Day Vulnerability,25.532,80.42,1
SEC_MD5_006020,Amazon Web Services,IAM Authentication Layer,Vector Injection,16.015,57.1,0
SEC_MD5_006021,Microsoft Corp.,API Gateway Endpoint,Exfiltration Attempt,6.319,58.25,0
SEC_MD5_006022,Apple Inc.,Distributed Core Database,Exfiltration Attempt,27.497,62.85,0
SEC_MD5_006023,Microsoft Corp.,Distributed Core Database,Vector Injection,14.96,70.8,0
SEC_MD5_006024,Alphabet Inc.,Distributed Core Database,Token Hijacking,4.917,31.19,0
SEC_MD5_006025,Amazon Web Services,Distributed Core Database,Vector Injection,11.825,41.53,0
SEC_MD5_006026,Alphabet Inc.,Edge Computing Node,Vector Injection,7.878,57.46,0
SEC_MD5_006027,Microsoft Corp.,IAM Authentication Layer,Token Hijacking,8.543,56.92,0
SEC_MD5_006028,Amazon Web Services,Distributed Core Database,Token Hijacking,24.365,87.04,1
SEC_MD5_006029,Amazon Web Services,Edge Computing Node,Token Hijacking,12.342,52.67,0
SEC_MD5_006030,Amazon Web Services,IAM Authentication Layer,Vector Injection,25.665,76.9,1
SEC_MD5_006031,Microsoft Corp.,Distributed Core Database,Zero-Day Vulnerability,20.018,51.91,0
SEC_MD5_006032,Meta Platforms,IAM Authentication Layer,Vector Injection,7.725,47.54,0
SEC_MD5_006033,Alphabet Inc.,Distributed Core Database,Vector Injection,26.729,61.39,0
SEC_MD5_006034,Microsoft Corp.,Edge Computing Node,Token Hijacking,8.369,55.7,0
SEC_MD5_006035,Amazon Web Services,IAM Authentication Layer,Zero-Day Vulnerability,23.169,71.96,0
SEC_MD5_006036,Apple Inc.,API Gateway Endpoint,Vector Injection,11.568,38.35,0
SEC_MD5_006037,Alphabet Inc.,Distributed Core Database,Vector Injection,25.839,79.03,1
SEC_MD5_006038,Microsoft Corp.,Distributed Core Database,Vector Injection,29.976,94.55,1
SEC_MD5_006039,Meta Platforms,Distributed Core Database,Vector Injection,7.413,56.62,0
SEC_MD5_006040,Apple Inc.,IAM Authentication Layer,Zero-Day Vulnerability,14.228,54.6,0
SEC_MD5_006041,Apple Inc.,Edge Computing Node,Zero-Day Vulnerability,83.894,100.0,1
SEC_MD5_006042,Alphabet Inc.,Distributed Core Database,Token Hijacking,8.983,49.76,0
SEC_MD5_006043,Microsoft Corp.,Edge Computing Node,Vector Injection,13.728,58.81,0
SEC_MD5_006044,Amazon Web Services,API Gateway Endpoint,Exfiltration Attempt,12.574,48.09,0
SEC_MD5_006045,Alphabet Inc.,Distributed Core Database,Token Hijacking,10.662,36.89,0
SEC_MD5_006046,Amazon Web Services,API Gateway Endpoint,Exfiltration Attempt,8.259,42.67,0
SEC_MD5_006047,Meta Platforms,Distributed Core Database,Exfiltration Attempt,11.245,52.31,0
SEC_MD5_006048,Microsoft Corp.,Edge Computing Node,Zero-Day Vulnerability,18.372,68.74,0
SEC_MD5_006049,Alphabet Inc.,API Gateway Endpoint,Zero-Day Vulnerability,15.732,60.14,0
SEC_MD5_006050,Amazon Web Services,Edge Computing Node,Zero-Day Vulnerability,4.822,53.26,0
SEC_MD5_006051,Apple Inc.,Distributed Core Database,Vector Injection,9.15,58.12,0
SEC_MD5_006052,Alphabet Inc.,IAM Authentication Layer,Token Hijacking,28.211,66.65,0
SEC_MD5_006053,Amazon Web Services,Distributed Core Database,Vector Injection,25.02,79.76,1
SEC_MD5_006054,Meta Platforms,IAM Authentication Layer,Token Hijacking,11.77,50.83,0
SEC_MD5_006055,Amazon Web Services,IAM Authentication Layer,Exfiltration Attempt,17.366,66.71,0
SEC_MD5_006056,Microsoft Corp.,Distributed Core Database,Vector Injection,7.55,51.21,0
SEC_MD5_006057,Meta Platforms,IAM Authentication Layer,Vector Injection,4.692,34.47,0
SEC_MD5_006058,Alphabet Inc.,API Gateway Endpoint,Exfiltration Attempt,9.064,46.42,0
SEC_MD5_006059,Meta Platforms,Edge Computing Node,Zero-Day Vulnerability,8.395,53.95,0
SEC_MD5_006060,Meta Platforms,Edge Computing Node,Exfiltration Attempt,9.547,75.55,1
SEC_MD5_006061,Microsoft Corp.,Distributed Core Database,Exfiltration Attempt,26.499,84.9,1
SEC_MD5_006062,Amazon Web Services,Distributed Core Database,Exfiltration Attempt,13.806,42.23,0
SEC_MD5_006063,Amazon Web Services,IAM Authentication Layer,Vector Injection,16.337,54.8,0
SEC_MD5_006064,Microsoft Corp.,Distributed Core Database,Zero-Day Vulnerability,7.266,46.07,0
SEC_MD5_006065,Amazon Web Services,IAM Authentication Layer,Vector Injection,7.51,26.42,0
SEC_MD5_006066,Alphabet Inc.,IAM Authentication Layer,Token Hijacking,17.686,63.74,0
SEC_MD5_006067,Microsoft Corp.,API Gateway Endpoint,Token Hijacking,23.008,86.54,1
SEC_MD5_006068,Apple Inc.,IAM Authentication Layer,Token Hijacking,5.842,39.1,0
SEC_MD5_006069,Amazon Web Services,Distributed Core Database,Vector Injection,25.418,83.23,1
SEC_MD5_006070,Amazon Web Services,Distributed Core Database,Zero-Day Vulnerability,57.827,100.0,1
SEC_MD5_006071,Microsoft Corp.,Edge Computing Node,Token Hijacking,33.115,100.0,1
SEC_MD5_006072,Apple Inc.,API Gateway Endpoint,Exfiltration Attempt,23.353,91.77,1
SEC_MD5_006073,Apple Inc.,IAM Authentication Layer,Token Hijacking,8.656,38.84,0
SEC_MD5_006074,Microsoft Corp.,Edge Computing Node,Exfiltration Attempt,6.793,55.27,0
SEC_MD5_006075,Amazon Web Services,API Gateway Endpoint,Zero-Day Vulnerability,11.373,70.23,0
SEC_MD5_006076,Apple Inc.,Edge Computing Node,Exfiltration Attempt,12.02,69.85,0
SEC_MD5_006077,Alphabet Inc.,Distributed Core Database,Exfiltration Attempt,48.674,100.0,1
SEC_MD5_006078,Microsoft Corp.,Distributed Core Database,Exfiltration Attempt,16.316,65.33,0
SEC_MD5_006079,Alphabet Inc.,Edge Computing Node,Vector Injection,35.343,100.0,1
SEC_MD5_006080,Meta Platforms,API Gateway Endpoint,Token Hijacking,17.736,49.91,0
SEC_MD5_006081,Amazon Web Services,Distributed Core Database,Vector Injection,6.128,23.27,0
SEC_MD5_006082,Alphabet Inc.,IAM Authentication Layer,Zero-Day Vulnerability,18.829,66.03,0
SEC_MD5_006083,Alphabet Inc.,Distributed Core Database,Zero-Day Vulnerability,14.55,51.36,0
SEC_MD5_006084,Alphabet Inc.,Edge Computing Node,Token Hijacking,24.1,91.01,1
SEC_MD5_006085,Meta Platforms,API Gateway Endpoint,Token Hijacking,6.773,50.15,0
SEC_MD5_006086,Microsoft Corp.,API Gateway Endpoint,Token Hijacking,5.519,38.38,0
SEC_MD5_006087,Microsoft Corp.,IAM Authentication Layer,Exfiltration Attempt,10.986,47.19,0
SEC_MD5_006088,Apple Inc.,Edge Computing Node,Token Hijacking,20.336,74.43,1
SEC_MD5_006089,Alphabet Inc.,Distributed Core Database,Token Hijacking,7.14,47.51,0
SEC_MD5_006090,Meta Platforms,Distributed Core Database,Exfiltration Attempt,23.082,58.3,0
SEC_MD5_006091,Amazon Web Services,Distributed Core Database,Exfiltration Attempt,9.071,46.26,0
SEC_MD5_006092,Meta Platforms,API Gateway Endpoint,Vector Injection,18.474,71.35,0
SEC_MD5_006093,Alphabet Inc.,Edge Computing Node,Exfiltration Attempt,8.207,49.55,0
SEC_MD5_006094,Alphabet Inc.,Edge Computing Node,Zero-Day Vulnerability,19.72,78.52,1
SEC_MD5_006095,Alphabet Inc.,Edge Computing Node,Token Hijacking,12.802,62.59,0
SEC_MD5_006096,Alphabet Inc.,API Gateway Endpoint,Exfiltration Attempt,50.575,100.0,1
SEC_MD5_006097,Alphabet Inc.,Distributed Core Database,Zero-Day Vulnerability,17.524,50.53,0
SEC_MD5_006098,Amazon Web Services,IAM Authentication Layer,Vector Injection,15.566,48.16,0
SEC_MD5_006099,Microsoft Corp.,API Gateway Endpoint,Zero-Day Vulnerability,19.735,68.26,0
SEC_MD5_006100,Apple Inc.,Distributed Core Database,Token Hijacking,6.111,56.91,0
SEC_MD5_006101,Amazon Web Services,API Gateway Endpoint,Token Hijacking,32.433,86.86,1
SEC_MD5_006102,Microsoft Corp.,Distributed Core Database,Token Hijacking,12.543,60.96,0
SEC_MD5_006103,Microsoft Corp.,Edge Computing Node,Vector Injection,5.224,32.83,0
SEC_MD5_006104,Alphabet Inc.,Edge Computing Node,Exfiltration Attempt,4.795,59.68,0
SEC_MD5_006105,Amazon Web Services,API Gateway Endpoint,Token Hijacking,9.308,42.4,0
SEC_MD5_006106,Alphabet Inc.,Distributed Core Database,Exfiltration Attempt,9.569,60.35,0
SEC_MD5_006107,Meta Platforms,IAM Authentication Layer,Exfiltration Attempt,33.484,91.42,1
SEC_MD5_006108,Amazon Web Services,API Gateway Endpoint,Exfiltration Attempt,70.943,100.0,1
SEC_MD5_006109,Alphabet Inc.,IAM Authentication Layer,Token Hijacking,43.595,100.0,1
SEC_MD5_006110,Alphabet Inc.,API Gateway Endpoint,Exfiltration Attempt,11.873,47.9,0
SEC_MD5_006111,Microsoft Corp.,IAM Authentication Layer,Zero-Day Vulnerability,4.199,42.17,0
SEC_MD5_006112,Apple Inc.,IAM Authentication Layer,Zero-Day Vulnerability,289.275,100.0,1
SEC_MD5_006113,Microsoft Corp.,API Gateway Endpoint,Exfiltration Attempt,9.708,54.5,0
SEC_MD5_006114,Amazon Web Services,IAM Authentication Layer,Token Hijacking,10.691,66.16,0
SEC_MD5_006115,Amazon Web Services,IAM Authentication Layer,Exfiltration Attempt,22.142,36.68,0
SEC_MD5_006116,Meta Platforms,Distributed Core Database,Zero-Day Vulnerability,12.163,43.95,0
SEC_MD5_006117,Apple Inc.,Distributed Core Database,Zero-Day Vulnerability,9.484,50.62,0
