Incident_ID,Attack_Vector,Infrastructure_Zone,Payload_Volume_MB,Neural_Anomaly_Score,Breach_Status
SEC_005609,Ransomware Core Payload,Cloud Edge Cluster,288.7,11.52,0
SEC_005610,Ransomware Core Payload,On-Prem Gateway,48.04,22.15,0
SEC_005611,Ransomware Core Payload,DMZ Proxy Subnet,511.94,35.96,0
SEC_005612,Phishing API Exfiltration,Cloud Edge Cluster,786.82,70.73,1
SEC_005613,Phishing API Exfiltration,On-Prem Gateway,138.26,25.43,0
SEC_005614,Phishing API Exfiltration,Cloud Edge Cluster,258.14,53.64,0
SEC_005615,Phishing API Exfiltration,DMZ Proxy Subnet,833.41,84.31,1
SEC_005616,Ransomware Core Payload,DMZ Proxy Subnet,955.45,79.94,1
SEC_005617,DDoS Flooding,DMZ Proxy Subnet,137.38,32.26,0
SEC_005618,SQL Injection Spectrum,On-Prem Gateway,371.9,46.99,0
SEC_005619,SQL Injection Spectrum,On-Prem Gateway,108.21,11.45,0
SEC_005620,Ransomware Core Payload,On-Prem Gateway,60.35,30.41,0
SEC_005621,DDoS Flooding,On-Prem Gateway,1101.21,61.14,0
SEC_005622,SQL Injection Spectrum,On-Prem Gateway,784.93,71.81,1
SEC_005623,DDoS Flooding,On-Prem Gateway,654.27,94.76,1
SEC_005624,Ransomware Core Payload,DMZ Proxy Subnet,34.5,38.88,0
SEC_005625,Phishing API Exfiltration,DMZ Proxy Subnet,847.27,34.02,0
SEC_005626,DDoS Flooding,On-Prem Gateway,271.35,35.44,0
SEC_005627,SQL Injection Spectrum,DMZ Proxy Subnet,200.62,39.86,0
SEC_005628,SQL Injection Spectrum,Cloud Edge Cluster,367.82,46.02,0
SEC_005629,SQL Injection Spectrum,On-Prem Gateway,55.11,21.24,0
SEC_005630,Phishing API Exfiltration,Cloud Edge Cluster,647.96,59.6,0
SEC_005631,DDoS Flooding,On-Prem Gateway,404.99,27.56,0
SEC_005632,DDoS Flooding,On-Prem Gateway,104.93,20.02,0
SEC_005633,SQL Injection Spectrum,DMZ Proxy Subnet,105.84,43.92,0
SEC_005634,DDoS Flooding,Cloud Edge Cluster,103.64,18.91,0
SEC_005635,SQL Injection Spectrum,DMZ Proxy Subnet,38.41,39.61,0
SEC_005636,DDoS Flooding,On-Prem Gateway,410.81,25.89,0
SEC_005637,Phishing API Exfiltration,Cloud Edge Cluster,837.64,89.98,1
SEC_005638,Phishing API Exfiltration,On-Prem Gateway,19.94,19.18,0
SEC_005639,Ransomware Core Payload,DMZ Proxy Subnet,34.61,28.03,0
SEC_005640,Ransomware Core Payload,On-Prem Gateway,394.7,50.75,0
SEC_005641,Ransomware Core Payload,On-Prem Gateway,782.4,52.82,0
SEC_005642,DDoS Flooding,DMZ Proxy Subnet,190.03,39.75,0
SEC_005643,Phishing API Exfiltration,On-Prem Gateway,205.59,46.85,0
SEC_005644,Phishing API Exfiltration,Cloud Edge Cluster,420.24,61.22,0
SEC_005645,Phishing API Exfiltration,DMZ Proxy Subnet,156.22,48.12,0
SEC_005646,SQL Injection Spectrum,On-Prem Gateway,24.14,28.39,0
SEC_005647,DDoS Flooding,DMZ Proxy Subnet,610.0,52.2,0
SEC_005648,DDoS Flooding,On-Prem Gateway,454.15,83.4,1
SEC_005649,Ransomware Core Payload,DMZ Proxy Subnet,403.19,60.38,0
SEC_005650,SQL Injection Spectrum,DMZ Proxy Subnet,621.11,41.02,0
SEC_005651,SQL Injection Spectrum,Cloud Edge Cluster,518.09,52.22,0
SEC_005652,Phishing API Exfiltration,DMZ Proxy Subnet,115.74,29.6,0
SEC_005653,Ransomware Core Payload,Cloud Edge Cluster,207.57,36.27,0
SEC_005654,DDoS Flooding,DMZ Proxy Subnet,72.66,14.46,0
SEC_005655,SQL Injection Spectrum,DMZ Proxy Subnet,74.59,26.8,0
SEC_005656,Phishing API Exfiltration,On-Prem Gateway,519.43,77.95,1
SEC_005657,DDoS Flooding,On-Prem Gateway,892.27,74.38,1
SEC_005658,Phishing API Exfiltration,On-Prem Gateway,1492.34,52.33,0
SEC_005659,DDoS Flooding,DMZ Proxy Subnet,457.41,66.55,1
SEC_005660,Phishing API Exfiltration,DMZ Proxy Subnet,103.56,50.49,0
SEC_005661,DDoS Flooding,Cloud Edge Cluster,62.25,27.1,0
SEC_005662,Ransomware Core Payload,Cloud Edge Cluster,766.13,71.4,1
SEC_005663,DDoS Flooding,Cloud Edge Cluster,401.04,33.15,0
SEC_005664,DDoS Flooding,On-Prem Gateway,445.39,40.76,0
SEC_005665,DDoS Flooding,On-Prem Gateway,696.36,80.33,1
SEC_005666,Phishing API Exfiltration,Cloud Edge Cluster,558.73,48.27,0
SEC_005667,SQL Injection Spectrum,DMZ Proxy Subnet,821.34,34.81,0
SEC_005668,DDoS Flooding,On-Prem Gateway,38.04,30.57,0
SEC_005669,DDoS Flooding,On-Prem Gateway,631.39,54.08,0
SEC_005670,Ransomware Core Payload,Cloud Edge Cluster,868.27,82.71,1
SEC_005671,DDoS Flooding,On-Prem Gateway,163.68,36.76,0
SEC_005672,Ransomware Core Payload,Cloud Edge Cluster,472.3,42.57,0
SEC_005673,DDoS Flooding,On-Prem Gateway,181.7,52.94,0
SEC_005674,Phishing API Exfiltration,DMZ Proxy Subnet,1438.23,89.34,1
SEC_005675,SQL Injection Spectrum,DMZ Proxy Subnet,27.3,19.84,0
SEC_005676,SQL Injection Spectrum,On-Prem Gateway,402.15,63.41,0
SEC_005677,SQL Injection Spectrum,Cloud Edge Cluster,93.96,36.66,0
SEC_005678,Phishing API Exfiltration,On-Prem Gateway,572.5,52.94,0
SEC_005679,Ransomware Core Payload,Cloud Edge Cluster,99.05,36.63,0
SEC_005680,SQL Injection Spectrum,On-Prem Gateway,132.77,19.25,0
SEC_005681,Phishing API Exfiltration,DMZ Proxy Subnet,318.88,34.84,0
SEC_005682,Phishing API Exfiltration,DMZ Proxy Subnet,1120.42,74.87,1
SEC_005683,DDoS Flooding,On-Prem Gateway,119.05,31.84,0
SEC_005684,Ransomware Core Payload,On-Prem Gateway,82.09,52.37,0
SEC_005685,Phishing API Exfiltration,On-Prem Gateway,652.29,59.35,0
SEC_005686,Ransomware Core Payload,DMZ Proxy Subnet,324.47,55.8,0
SEC_005687,SQL Injection Spectrum,DMZ Proxy Subnet,1104.59,74.32,1
SEC_005688,SQL Injection Spectrum,Cloud Edge Cluster,83.34,49.18,0
SEC_005689,SQL Injection Spectrum,On-Prem Gateway,479.21,55.13,0
SEC_005690,DDoS Flooding,On-Prem Gateway,131.3,35.45,0
SEC_005691,DDoS Flooding,DMZ Proxy Subnet,88.73,33.35,0
SEC_005692,Ransomware Core Payload,On-Prem Gateway,529.59,36.87,0
SEC_005693,Ransomware Core Payload,Cloud Edge Cluster,417.28,54.29,0
SEC_005694,DDoS Flooding,On-Prem Gateway,644.61,55.18,0
SEC_005695,Phishing API Exfiltration,DMZ Proxy Subnet,178.63,29.62,0
SEC_005696,Ransomware Core Payload,On-Prem Gateway,279.37,57.77,0
SEC_005697,Ransomware Core Payload,DMZ Proxy Subnet,245.99,21.09,0
SEC_005698,SQL Injection Spectrum,Cloud Edge Cluster,1875.35,98.68,1
SEC_005699,Ransomware Core Payload,Cloud Edge Cluster,167.55,52.12,0
SEC_005700,Ransomware Core Payload,On-Prem Gateway,169.18,41.5,0
SEC_005701,Phishing API Exfiltration,On-Prem Gateway,209.01,37.64,0
SEC_005702,Ransomware Core Payload,DMZ Proxy Subnet,386.16,49.21,0
SEC_005703,Phishing API Exfiltration,Cloud Edge Cluster,142.85,38.41,0
SEC_005704,SQL Injection Spectrum,Cloud Edge Cluster,1122.83,52.16,0
SEC_005705,DDoS Flooding,Cloud Edge Cluster,150.97,30.8,0
SEC_005706,SQL Injection Spectrum,Cloud Edge Cluster,1029.72,95.44,1
SEC_005707,Phishing API Exfiltration,On-Prem Gateway,61.15,22.56,0
SEC_005708,Phishing API Exfiltration,On-Prem Gateway,492.94,44.94,0
SEC_005709,Ransomware Core Payload,DMZ Proxy Subnet,1080.75,65.11,1
SEC_005710,Ransomware Core Payload,Cloud Edge Cluster,95.17,32.5,0
SEC_005711,DDoS Flooding,On-Prem Gateway,1565.53,83.87,1
SEC_005712,Phishing API Exfiltration,On-Prem Gateway,283.39,48.64,0
SEC_005713,Phishing API Exfiltration,Cloud Edge Cluster,1323.08,85.88,1
SEC_005714,SQL Injection Spectrum,On-Prem Gateway,520.3,62.42,0
SEC_005715,DDoS Flooding,DMZ Proxy Subnet,173.53,21.18,0
SEC_005716,SQL Injection Spectrum,DMZ Proxy Subnet,105.88,29.13,0
SEC_005717,Ransomware Core Payload,Cloud Edge Cluster,174.91,33.61,0
SEC_005718,Ransomware Core Payload,DMZ Proxy Subnet,55.93,39.07,0
SEC_005719,SQL Injection Spectrum,On-Prem Gateway,81.9,21.38,0
SEC_005720,Ransomware Core Payload,DMZ Proxy Subnet,61.75,46.2,0
SEC_005721,SQL Injection Spectrum,On-Prem Gateway,259.42,58.17,0
SEC_005722,Phishing API Exfiltration,Cloud Edge Cluster,726.41,44.22,0
SEC_005723,Phishing API Exfiltration,Cloud Edge Cluster,80.59,25.86,0
SEC_005724,Ransomware Core Payload,On-Prem Gateway,74.83,25.01,0
SEC_005725,DDoS Flooding,On-Prem Gateway,476.05,88.53,1
SEC_005726,Phishing API Exfiltration,DMZ Proxy Subnet,110.83,27.98,0
SEC_005727,Ransomware Core Payload,On-Prem Gateway,58.22,57.49,0
SEC_005728,DDoS Flooding,Cloud Edge Cluster,94.14,14.77,0
SEC_005729,Ransomware Core Payload,On-Prem Gateway,1170.07,61.96,0
SEC_005730,SQL Injection Spectrum,DMZ Proxy Subnet,787.35,51.2,0
SEC_005731,Ransomware Core Payload,DMZ Proxy Subnet,208.68,25.66,0
SEC_005732,SQL Injection Spectrum,On-Prem Gateway,491.97,45.66,0
SEC_005733,Phishing API Exfiltration,DMZ Proxy Subnet,358.78,33.72,0
SEC_005734,Phishing API Exfiltration,DMZ Proxy Subnet,520.72,38.54,0
SEC_005735,Ransomware Core Payload,Cloud Edge Cluster,528.52,68.52,1
SEC_005736,DDoS Flooding,On-Prem Gateway,457.88,66.67,1
SEC_005737,Ransomware Core Payload,Cloud Edge Cluster,151.22,50.29,0
SEC_005738,Ransomware Core Payload,Cloud Edge Cluster,29.9,39.06,0
SEC_005739,Phishing API Exfiltration,DMZ Proxy Subnet,285.6,42.82,0
SEC_005740,Phishing API Exfiltration,Cloud Edge Cluster,1009.28,62.92,0
SEC_005741,Ransomware Core Payload,On-Prem Gateway,391.26,31.35,0
SEC_005742,Phishing API Exfiltration,On-Prem Gateway,815.75,68.08,1
SEC_005743,SQL Injection Spectrum,On-Prem Gateway,2164.09,98.96,1
SEC_005744,Ransomware Core Payload,Cloud Edge Cluster,92.4,18.79,0
SEC_005745,Phishing API Exfiltration,On-Prem Gateway,541.62,68.96,1
SEC_005746,Ransomware Core Payload,On-Prem Gateway,516.79,79.18,1
SEC_005747,Phishing API Exfiltration,Cloud Edge Cluster,1771.41,100.0,1
SEC_005748,SQL Injection Spectrum,Cloud Edge Cluster,1920.26,100.0,1
SEC_005749,SQL Injection Spectrum,Cloud Edge Cluster,534.24,47.68,0
SEC_005750,Ransomware Core Payload,Cloud Edge Cluster,137.64,15.44,0
SEC_005751,SQL Injection Spectrum,DMZ Proxy Subnet,733.01,68.5,1
SEC_005752,SQL Injection Spectrum,Cloud Edge Cluster,62.94,41.06,0
SEC_005753,Phishing API Exfiltration,Cloud Edge Cluster,694.79,58.87,0
SEC_005754,Ransomware Core Payload,On-Prem Gateway,1096.56,70.23,1
SEC_005755,Phishing API Exfiltration,On-Prem Gateway,229.18,53.6,0
SEC_005756,Phishing API Exfiltration,Cloud Edge Cluster,460.19,33.62,0
SEC_005757,DDoS Flooding,Cloud Edge Cluster,265.07,29.0,0
SEC_005758,SQL Injection Spectrum,Cloud Edge Cluster,271.13,25.72,0
SEC_005759,Phishing API Exfiltration,On-Prem Gateway,179.22,38.44,0
SEC_005760,Phishing API Exfiltration,On-Prem Gateway,658.21,40.01,0
SEC_005761,Phishing API Exfiltration,Cloud Edge Cluster,1250.24,69.75,1
SEC_005762,SQL Injection Spectrum,On-Prem Gateway,1283.7,70.76,1
SEC_005763,SQL Injection Spectrum,On-Prem Gateway,98.45,30.03,0
SEC_005764,SQL Injection Spectrum,Cloud Edge Cluster,946.83,45.56,0
SEC_005765,Ransomware Core Payload,On-Prem Gateway,613.76,55.86,0
SEC_005766,Phishing API Exfiltration,Cloud Edge Cluster,143.16,54.44,0
SEC_005767,SQL Injection Spectrum,DMZ Proxy Subnet,43.34,33.77,0
SEC_005768,Phishing API Exfiltration,DMZ Proxy Subnet,152.39,59.22,0
SEC_005769,Ransomware Core Payload,DMZ Proxy Subnet,1106.75,94.28,1
SEC_005770,DDoS Flooding,On-Prem Gateway,463.3,60.2,0
SEC_005771,Ransomware Core Payload,DMZ Proxy Subnet,586.53,54.58,0
SEC_005772,SQL Injection Spectrum,On-Prem Gateway,145.77,36.17,0
SEC_005773,SQL Injection Spectrum,Cloud Edge Cluster,583.85,64.81,0
SEC_005774,Ransomware Core Payload,DMZ Proxy Subnet,24.84,25.12,0
SEC_005775,Phishing API Exfiltration,On-Prem Gateway,223.73,10.71,0
SEC_005776,SQL Injection Spectrum,DMZ Proxy Subnet,455.48,55.6,0
SEC_005777,SQL Injection Spectrum,On-Prem Gateway,83.07,16.36,0
SEC_005778,Ransomware Core Payload,On-Prem Gateway,791.23,47.22,0
SEC_005779,Phishing API Exfiltration,Cloud Edge Cluster,132.56,35.31,0
SEC_005780,Ransomware Core Payload,On-Prem Gateway,487.36,48.07,0
SEC_005781,Ransomware Core Payload,On-Prem Gateway,245.79,18.65,0
SEC_005782,Phishing API Exfiltration,DMZ Proxy Subnet,419.9,49.28,0
SEC_005783,Phishing API Exfiltration,Cloud Edge Cluster,63.15,47.02,0
SEC_005784,DDoS Flooding,On-Prem Gateway,19.68,13.86,0
SEC_005785,Ransomware Core Payload,DMZ Proxy Subnet,1093.4,92.82,1
SEC_005786,Phishing API Exfiltration,Cloud Edge Cluster,153.39,12.73,0
SEC_005787,SQL Injection Spectrum,On-Prem Gateway,782.85,93.07,1
SEC_005788,DDoS Flooding,DMZ Proxy Subnet,3314.55,100.0,1
SEC_005789,Ransomware Core Payload,Cloud Edge Cluster,118.89,36.94,0
SEC_005790,Phishing API Exfiltration,Cloud Edge Cluster,150.65,7.65,0
SEC_005791,DDoS Flooding,Cloud Edge Cluster,501.27,49.12,0
SEC_005792,DDoS Flooding,Cloud Edge Cluster,1526.39,94.48,1
SEC_005793,SQL Injection Spectrum,On-Prem Gateway,1125.63,73.73,1
SEC_005794,DDoS Flooding,On-Prem Gateway,326.51,34.61,0
SEC_005795,Ransomware Core Payload,Cloud Edge Cluster,725.38,44.82,0
SEC_005796,Phishing API Exfiltration,Cloud Edge Cluster,77.65,50.06,0
SEC_005797,DDoS Flooding,On-Prem Gateway,1718.17,99.19,1
SEC_005798,DDoS Flooding,DMZ Proxy Subnet,1512.34,100.0,1
SEC_005799,Ransomware Core Payload,Cloud Edge Cluster,92.46,25.8,0
SEC_005800,SQL Injection Spectrum,On-Prem Gateway,172.13,30.36,0
SEC_005801,SQL Injection Spectrum,On-Prem Gateway,59.49,44.61,0
SEC_005802,Phishing API Exfiltration,DMZ Proxy Subnet,154.68,11.84,0
SEC_005803,Ransomware Core Payload,On-Prem Gateway,773.66,42.74,0
SEC_005804,SQL Injection Spectrum,Cloud Edge Cluster,225.9,55.5,0
SEC_005805,Phishing API Exfiltration,On-Prem Gateway,53.65,14.57,0
SEC_005806,Phishing API Exfiltration,Cloud Edge Cluster,200.5,10.73,0
SEC_005807,SQL Injection Spectrum,On-Prem Gateway,1804.66,100.0,1
SEC_005808,Ransomware Core Payload,Cloud Edge Cluster,459.03,27.45,0
SEC_005809,DDoS Flooding,Cloud Edge Cluster,254.16,42.93,0
SEC_005810,SQL Injection Spectrum,On-Prem Gateway,93.98,34.8,0
SEC_005811,DDoS Flooding,Cloud Edge Cluster,1938.63,65.39,1
SEC_005812,DDoS Flooding,On-Prem Gateway,785.79,57.42,0
SEC_005813,Ransomware Core Payload,On-Prem Gateway,160.75,43.16,0
SEC_005814,Ransomware Core Payload,On-Prem Gateway,44.69,37.1,0
SEC_005815,Phishing API Exfiltration,Cloud Edge Cluster,38.23,45.08,0
SEC_005816,Ransomware Core Payload,On-Prem Gateway,69.72,26.98,0
SEC_005817,Phishing API Exfiltration,DMZ Proxy Subnet,403.2,56.82,0
SEC_005818,SQL Injection Spectrum,Cloud Edge Cluster,1200.79,67.69,1
SEC_005819,DDoS Flooding,DMZ Proxy Subnet,320.99,21.68,0
SEC_005820,Ransomware Core Payload,DMZ Proxy Subnet,845.02,44.33,0
SEC_005821,SQL Injection Spectrum,DMZ Proxy Subnet,277.67,19.18,0
SEC_005822,Phishing API Exfiltration,DMZ Proxy Subnet,566.85,67.82,1
SEC_005823,Ransomware Core Payload,On-Prem Gateway,604.33,31.45,0
SEC_005824,DDoS Flooding,DMZ Proxy Subnet,98.0,38.03,0
SEC_005825,SQL Injection Spectrum,Cloud Edge Cluster,213.69,34.56,0
SEC_005826,Ransomware Core Payload,DMZ Proxy Subnet,468.38,47.2,0
SEC_005827,Ransomware Core Payload,DMZ Proxy Subnet,44.99,52.25,0
SEC_005828,SQL Injection Spectrum,DMZ Proxy Subnet,213.91,31.98,0
SEC_005829,Phishing API Exfiltration,On-Prem Gateway,356.38,53.43,0
SEC_005830,Phishing API Exfiltration,DMZ Proxy Subnet,2522.65,100.0,1
SEC_005831,Ransomware Core Payload,DMZ Proxy Subnet,301.56,39.78,0
SEC_005832,Phishing API Exfiltration,DMZ Proxy Subnet,773.91,95.46,1
SEC_005833,Phishing API Exfiltration,Cloud Edge Cluster,266.59,19.04,0
SEC_005834,SQL Injection Spectrum,On-Prem Gateway,728.2,78.46,1
SEC_005835,Phishing API Exfiltration,On-Prem Gateway,419.2,56.61,0
SEC_005836,Phishing API Exfiltration,On-Prem Gateway,991.56,62.47,0
SEC_005837,SQL Injection Spectrum,Cloud Edge Cluster,250.15,64.45,0
SEC_005838,Ransomware Core Payload,DMZ Proxy Subnet,429.2,19.45,0
SEC_005839,Ransomware Core Payload,Cloud Edge Cluster,459.44,40.55,0
SEC_005840,SQL Injection Spectrum,On-Prem Gateway,255.1,22.08,0
SEC_005841,DDoS Flooding,On-Prem Gateway,82.13,39.47,0
SEC_005842,SQL Injection Spectrum,On-Prem Gateway,56.2,15.55,0
SEC_005843,DDoS Flooding,Cloud Edge Cluster,19.57,37.28,0
SEC_005844,Phishing API Exfiltration,On-Prem Gateway,942.5,64.9,0
SEC_005845,Ransomware Core Payload,DMZ Proxy Subnet,133.41,28.15,0
SEC_005846,DDoS Flooding,Cloud Edge Cluster,118.93,40.59,0
SEC_005847,DDoS Flooding,DMZ Proxy Subnet,611.37,50.43,0
SEC_005848,Phishing API Exfiltration,On-Prem Gateway,185.56,21.09,0
SEC_005849,Ransomware Core Payload,On-Prem Gateway,329.39,85.2,1
SEC_005850,Phishing API Exfiltration,Cloud Edge Cluster,91.81,26.36,0
SEC_005851,Ransomware Core Payload,DMZ Proxy Subnet,1457.64,55.04,0
SEC_005852,Ransomware Core Payload,Cloud Edge Cluster,870.47,52.19,0
SEC_005853,Phishing API Exfiltration,DMZ Proxy Subnet,909.1,47.35,0
SEC_005854,DDoS Flooding,On-Prem Gateway,246.98,52.27,0
SEC_005855,SQL Injection Spectrum,Cloud Edge Cluster,658.65,61.17,0
SEC_005856,Ransomware Core Payload,Cloud Edge Cluster,81.9,39.26,0
SEC_005857,Ransomware Core Payload,DMZ Proxy Subnet,15.9,25.09,0
SEC_005858,SQL Injection Spectrum,On-Prem Gateway,21.08,26.65,0
SEC_005859,SQL Injection Spectrum,On-Prem Gateway,409.5,40.82,0
SEC_005860,Phishing API Exfiltration,DMZ Proxy Subnet,285.46,40.2,0
SEC_005861,Ransomware Core Payload,DMZ Proxy Subnet,340.43,56.15,0
SEC_005862,Phishing API Exfiltration,DMZ Proxy Subnet,15.37,35.66,0
SEC_005863,SQL Injection Spectrum,DMZ Proxy Subnet,259.22,47.87,0
SEC_005864,Phishing API Exfiltration,DMZ Proxy Subnet,581.74,60.76,0
SEC_005865,Ransomware Core Payload,On-Prem Gateway,275.09,54.27,0
SEC_005866,DDoS Flooding,On-Prem Gateway,604.91,58.52,0
SEC_005867,DDoS Flooding,Cloud Edge Cluster,131.38,40.64,0
SEC_005868,Ransomware Core Payload,On-Prem Gateway,766.83,78.51,1
SEC_005869,Phishing API Exfiltration,DMZ Proxy Subnet,411.5,36.48,0
SEC_005870,SQL Injection Spectrum,On-Prem Gateway,118.51,21.9,0
SEC_005871,SQL Injection Spectrum,On-Prem Gateway,133.56,17.55,0
SEC_005872,DDoS Flooding,On-Prem Gateway,457.02,51.02,0
SEC_005873,Phishing API Exfiltration,Cloud Edge Cluster,809.22,34.56,0
SEC_005874,SQL Injection Spectrum,Cloud Edge Cluster,253.75,47.08,0
SEC_005875,SQL Injection Spectrum,DMZ Proxy Subnet,146.46,34.22,0
SEC_005876,Ransomware Core Payload,DMZ Proxy Subnet,919.87,83.81,1
SEC_005877,Phishing API Exfiltration,Cloud Edge Cluster,509.9,40.32,0
SEC_005878,Phishing API Exfiltration,On-Prem Gateway,279.46,38.13,0
SEC_005879,SQL Injection Spectrum,On-Prem Gateway,313.16,59.36,0
SEC_005880,Phishing API Exfiltration,Cloud Edge Cluster,114.82,55.34,0
SEC_005881,Phishing API Exfiltration,DMZ Proxy Subnet,455.54,38.02,0
SEC_005882,Phishing API Exfiltration,On-Prem Gateway,211.95,41.2,0
SEC_005883,Ransomware Core Payload,DMZ Proxy Subnet,2458.41,100.0,1
SEC_005884,SQL Injection Spectrum,On-Prem Gateway,306.43,47.86,0
SEC_005885,DDoS Flooding,DMZ Proxy Subnet,311.39,38.52,0
SEC_005886,Phishing API Exfiltration,On-Prem Gateway,387.47,64.72,0
SEC_005887,SQL Injection Spectrum,DMZ Proxy Subnet,1130.69,46.88,0
SEC_005888,DDoS Flooding,DMZ Proxy Subnet,738.09,53.21,0
SEC_005889,Ransomware Core Payload,DMZ Proxy Subnet,281.95,48.0,0
SEC_005890,SQL Injection Spectrum,Cloud Edge Cluster,582.75,60.17,0
SEC_005891,Ransomware Core Payload,DMZ Proxy Subnet,409.11,66.66,1
SEC_005892,SQL Injection Spectrum,Cloud Edge Cluster,317.1,60.66,0
SEC_005893,Ransomware Core Payload,Cloud Edge Cluster,108.11,30.04,0
SEC_005894,SQL Injection Spectrum,DMZ Proxy Subnet,292.58,61.2,0
SEC_005895,Ransomware Core Payload,Cloud Edge Cluster,138.96,24.85,0
SEC_005896,DDoS Flooding,Cloud Edge Cluster,1120.46,88.78,1
SEC_005897,SQL Injection Spectrum,Cloud Edge Cluster,195.86,64.99,0
SEC_005898,DDoS Flooding,On-Prem Gateway,1380.93,100.0,1
SEC_005899,Phishing API Exfiltration,DMZ Proxy Subnet,354.69,45.77,0
SEC_005900,DDoS Flooding,Cloud Edge Cluster,461.3,43.48,0
SEC_005901,SQL Injection Spectrum,DMZ Proxy Subnet,364.32,21.64,0
SEC_005902,DDoS Flooding,Cloud Edge Cluster,74.35,37.63,0
SEC_005903,SQL Injection Spectrum,DMZ Proxy Subnet,224.09,22.24,0
SEC_005904,Ransomware Core Payload,Cloud Edge Cluster,58.99,20.46,0
SEC_005905,Phishing API Exfiltration,On-Prem Gateway,450.92,30.18,0
SEC_005906,DDoS Flooding,On-Prem Gateway,278.48,34.23,0
SEC_005907,Phishing API Exfiltration,On-Prem Gateway,689.25,57.15,0
SEC_005908,DDoS Flooding,Cloud Edge Cluster,124.08,39.07,0
SEC_005909,SQL Injection Spectrum,DMZ Proxy Subnet,92.91,24.71,0
SEC_005910,DDoS Flooding,Cloud Edge Cluster,246.65,55.91,0
SEC_005911,Phishing API Exfiltration,On-Prem Gateway,1187.23,74.37,1
SEC_005912,DDoS Flooding,Cloud Edge Cluster,569.7,40.97,0
SEC_005913,Phishing API Exfiltration,DMZ Proxy Subnet,256.29,43.65,0
SEC_005914,Phishing API Exfiltration,On-Prem Gateway,339.74,73.04,1
SEC_005915,SQL Injection Spectrum,Cloud Edge Cluster,51.59,37.09,0
SEC_005916,Ransomware Core Payload,DMZ Proxy Subnet,1889.32,100.0,1
SEC_005917,Ransomware Core Payload,On-Prem Gateway,506.03,27.33,0
SEC_005918,DDoS Flooding,DMZ Proxy Subnet,163.22,33.24,0
SEC_005919,Phishing API Exfiltration,DMZ Proxy Subnet,408.64,49.87,0
SEC_005920,SQL Injection Spectrum,On-Prem Gateway,64.18,26.75,0
SEC_005921,Ransomware Core Payload,Cloud Edge Cluster,1531.47,66.28,1
SEC_005922,SQL Injection Spectrum,Cloud Edge Cluster,98.45,21.18,0
SEC_005923,SQL Injection Spectrum,Cloud Edge Cluster,481.89,71.09,1
SEC_005924,Phishing API Exfiltration,Cloud Edge Cluster,138.74,57.06,0
SEC_005925,DDoS Flooding,DMZ Proxy Subnet,580.93,39.94,0
SEC_005926,Phishing API Exfiltration,Cloud Edge Cluster,686.9,67.57,1
SEC_005927,Ransomware Core Payload,Cloud Edge Cluster,515.59,32.94,0
SEC_005928,Ransomware Core Payload,DMZ Proxy Subnet,440.95,68.7,1
SEC_005929,SQL Injection Spectrum,DMZ Proxy Subnet,1015.49,74.3,1
SEC_005930,Phishing API Exfiltration,On-Prem Gateway,48.85,46.2,0
SEC_005931,Phishing API Exfiltration,DMZ Proxy Subnet,192.83,11.99,0
SEC_005932,SQL Injection Spectrum,On-Prem Gateway,140.43,45.78,0
SEC_005933,DDoS Flooding,On-Prem Gateway,2002.81,100.0,1
SEC_005934,SQL Injection Spectrum,Cloud Edge Cluster,233.98,52.14,0
SEC_005935,SQL Injection Spectrum,Cloud Edge Cluster,605.58,67.95,1
SEC_005936,Ransomware Core Payload,Cloud Edge Cluster,531.44,52.24,0
SEC_005937,Phishing API Exfiltration,DMZ Proxy Subnet,119.26,25.76,0
SEC_005938,Ransomware Core Payload,DMZ Proxy Subnet,134.9,47.09,0
SEC_005939,SQL Injection Spectrum,Cloud Edge Cluster,160.63,35.52,0
SEC_005940,Phishing API Exfiltration,Cloud Edge Cluster,250.3,26.92,0
SEC_005941,SQL Injection Spectrum,DMZ Proxy Subnet,132.15,21.48,0
SEC_005942,SQL Injection Spectrum,On-Prem Gateway,20.93,8.68,0
SEC_005943,DDoS Flooding,On-Prem Gateway,963.85,60.9,0
SEC_005944,Ransomware Core Payload,Cloud Edge Cluster,1528.49,100.0,1
SEC_005945,Ransomware Core Payload,Cloud Edge Cluster,200.05,40.67,0
SEC_005946,SQL Injection Spectrum,Cloud Edge Cluster,197.97,29.97,0
SEC_005947,DDoS Flooding,On-Prem Gateway,15.2,42.68,0
SEC_005948,SQL Injection Spectrum,Cloud Edge Cluster,525.1,38.52,0
SEC_005949,SQL Injection Spectrum,On-Prem Gateway,797.47,63.33,0
SEC_005950,SQL Injection Spectrum,DMZ Proxy Subnet,83.34,30.64,0
SEC_005951,DDoS Flooding,DMZ Proxy Subnet,90.28,45.3,0
SEC_005952,Phishing API Exfiltration,DMZ Proxy Subnet,714.47,34.92,0
